venueID,lat,lng,venue_descr,First_Category,Second_Category,Third_Category
4118,40.74857575961519,-73.97521188597086,Sushi Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
20120,40.7099236854583,-74.00718904041685,Burger Joint,Dining and Drinking,Restaurant,Burger Joint
3135,40.713240189310966,-74.01594400405884,Performing Arts Venue,Arts and Entertainment,Performing Arts Venue,Performing Arts Venue
2552,40.72264857481338,-73.986257314682,Bar,Dining and Drinking,Bar,Lounge
10622,40.71386572808715,-74.00874988480415,Salon / Barbershop,Business and Professional Services,Health and Beauty Service,Hair Salon
33133,40.74319361775848,-73.98776923605922,Bar,Dining and Drinking,Bar,Gay Bar
33877,40.7415098277292,-73.99959695763839,Office,Business and Professional Services,Office,Tech Startup
5303,40.707956,-74.005992,Thai Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
31914,40.74612107569401,-73.99085679511376,Music Venue,Arts and Entertainment,Performing Arts Venue,Music Venue
2672,40.719385,-73.952769,Sandwich Place,Dining and Drinking,Restaurant,Sandwich Spot
10319,40.71701130563843,-73.94996270588885,Bar,Dining and Drinking,Bar,Bar
1906,40.71496421078609,-73.96650552749634,Music Venue,Arts and Entertainment,Performing Arts Venue,Music Venue
2526,40.674279,-73.98214,Burger Joint,Dining and Drinking,Restaurant,Burger Joint
14055,40.67621785391348,-73.98339539766312,Beer Garden,Dining and Drinking,Bar,Beer Garden
16069,40.676293,-73.98352682590485,Music Venue,Arts and Entertainment,Performing Arts Venue,Music Venue
2278,40.668714309505226,-73.98515223262113,Burger Joint,Dining and Drinking,Restaurant,Burger Joint
2935,40.672855,-73.983155,Vegetarian / Vegan Restaurant,Dining and Drinking,Restaurant,Vegan and Vegetarian Restaurant
21977,40.734559,-74.000769,Southern / Soul Food Restaurant,Dining and Drinking,Restaurant,Southern Food Restaurant
22345,40.735624,-73.998163,Thai Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
388,40.68588661764908,-73.98833739656621,Bar,Dining and Drinking,Bar,Bar
1807,40.67158628693652,-74.00299994656827,Food Truck,Dining and Drinking,Food Truck,Food Truck
3863,40.67676747290411,-74.01352415323623,Breakfast Spot,Dining and Drinking,Breakfast Spot,Breakfast Spot
2312,40.67717405699656,-74.01532594949983,Bar,Dining and Drinking,Bar,Cocktail Bar
3288,40.6791734818247,-74.01095509529114,Bar,Dining and Drinking,Bar,Dive Bar
26817,40.59181678420415,-73.97895966363139,Park,Landmarks and Outdoors,Park,Park
35648,40.575585986942855,-73.98131848776684,Beach,Landmarks and Outdoors,Beach,Beach
1880,40.682288833662085,-73.97998698962292,Bar,Dining and Drinking,Bar,Pub
2317,40.663631,-73.984291,Bar,Dining and Drinking,Bar,Pub
3682,40.66705443977461,-73.9816398824886,Pizza Place,Dining and Drinking,Restaurant,Pizzeria
198,40.72255506672044,-73.98787200450897,Middle Eastern Restaurant,Dining and Drinking,Restaurant,Middle Eastern Restaurant
2819,40.67549810437752,-73.96331378671937,Bar,Dining and Drinking,Bar,Bar
5741,40.6859923218173,-73.97358189556964,Bakery,Dining and Drinking,Bakery,Bakery
3834,40.71863980562837,-73.95997166633606,Music Venue,Arts and Entertainment,Performing Arts Venue,Music Venue
1810,40.67347806336401,-73.98262702005884,Thai Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
27510,40.67669995770584,-73.98024916648865,Bar,Dining and Drinking,Bar,Cocktail Bar
2234,40.73522028292828,-74.01000084647572,Bar,Dining and Drinking,Bar,Bar
18293,40.74966358794423,-74.00501416615361,Event Space,Business and Professional Services,Event Space,Event Space
747,40.7221525738643,-73.98682594299316,Music Venue,Arts and Entertainment,Performing Arts Venue,Music Venue
3998,40.758992940688046,-73.98167610168457,General Entertainment,Arts and Entertainment,General Entertainment,General Entertainment
13482,40.72763985812069,-73.9942714168711,Miscellaneous Shop,Retail,Miscellaneous Store,Miscellaneous Store
31295,40.68127021126449,-73.97722639728177,Bar,Dining and Drinking,Bar,Bar
32016,40.72104672237615,-73.94075632095337,Bar,Dining and Drinking,Bar,Bar
3872,40.68410746342771,-73.999344456893,Ice Cream Shop,Dining and Drinking,Dessert Shop,Ice Cream Parlor
17348,40.76615389499598,-73.9894450177697,General Entertainment,Arts and Entertainment,General Entertainment,General Entertainment
29611,40.67731834733972,-73.97972345352173,Electronics Store,Retail,Computers and Electronics Retail,Electronics Store
7432,40.733551530741686,-73.98995876312256,Taco Place,Dining and Drinking,Restaurant,Mexican Restaurant
32173,40.71775084928534,-73.95186267956281,Gym / Fitness Center,Sports and Recreation,Gym and Studio,Gym
4691,40.73893324113601,-73.99237275123596,Office,Business and Professional Services,Office,Tech Startup
4784,40.73714480561841,-73.99020552635193,Mexican Restaurant,Dining and Drinking,Restaurant,Mexican Restaurant
8483,40.715394,-73.954033,Deli / Bodega,Dining and Drinking,Restaurant,Deli
16012,40.71567922856355,-73.95260314762825,Deli / Bodega,Dining and Drinking,Restaurant,Deli
2558,40.73403986666158,-73.99317530121836,Sandwich Place,Dining and Drinking,Restaurant,Sandwich Spot
6050,40.7191382695468,-73.95422183537754,Food & Drink Shop,Retail,Food and Beverage Retail,Grocery Store
35819,40.717898,-73.951582,Pool,Sports and Recreation,Water Sports,Swimming
3513,40.718275,-73.9504,Brazilian Restaurant,Dining and Drinking,Restaurant,Latin American Restaurant
27118,40.70325778219064,-73.9958725378969,Ferry,Travel and Transportation,Boat or Ferry,Boat or Ferry
12713,40.7172540008215,-73.96275703181098,Clothing Store,Retail,Boutique,Boutique
3102,40.71205791165154,-73.96605735959123,Brazilian Restaurant,Dining and Drinking,Restaurant,Latin American Restaurant
33273,40.71823278272699,-73.95212098269859,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
34604,40.71903792516517,-73.95653504290809,Board Shop,Retail,Board Store,Board Store
15042,40.736842,-74.000881,BBQ Joint,Dining and Drinking,Restaurant,BBQ Joint
1258,40.73726371666667,-73.990684,Falafel Restaurant,Dining and Drinking,Restaurant,Falafel Restaurant
17904,40.741190550641626,-73.98966309787518,Mobile Phone Shop,Retail,Computers and Electronics Retail,Mobile Phone Store
2761,40.73874326373426,-73.99455835710656,French Restaurant,Dining and Drinking,Restaurant,French Restaurant
6263,40.74260751232707,-73.99270534515381,Electronics Store,Retail,Computers and Electronics Retail,Electronics Store
2415,40.737282906043546,-73.99090844530741,Salad Place,Dining and Drinking,Restaurant,Salad Restaurant
3254,40.73600396017387,-74.0017489391183,Middle Eastern Restaurant,Dining and Drinking,Restaurant,Middle Eastern Restaurant
4344,40.735947,-73.989616,Financial or Legal Service,Retail,Financial or Legal Service,Financial or Legal Service
6568,40.72383329034962,-74.00526092094141,Hotel,Travel and Transportation,Lodging,Hotel
3362,40.747740033333336,-74.00621997142856,Art Gallery,Arts and Entertainment,Art Gallery,Art Gallery
2582,40.74795,-74.00651909,Art Gallery,Arts and Entertainment,Art Gallery,Art Gallery
2471,40.749031,-74.005123,Art Gallery,Arts and Entertainment,Art Gallery,Art Gallery
1436,40.749039,-74.005129,Art Gallery,Arts and Entertainment,Art Gallery,Art Gallery
6256,40.72995142143631,-73.98830296264396,University,Community and Government,Education,College and University
2063,40.730128796609264,-73.99771571159363,Student Center,Community and Government,Education,College and University
25602,40.69172233906705,-73.9844061505464,Hotel,Travel and Transportation,Lodging,Hotel
1498,40.725827771808255,-73.98643970489502,Italian Restaurant,Dining and Drinking,Restaurant,Italian Restaurant
19844,40.60692366578382,-74.01697279936845,Playground,Landmarks and Outdoors,Park,Playground
4696,40.72316968937669,-74.00611595251165,Soup Place,Dining and Drinking,Restaurant,Soup Spot
27382,40.73442717336256,-73.99384100571274,University,Community and Government,Education,College and University
28836,40.634237,-74.010447,Dessert Shop,Dining and Drinking,Dessert Shop,Dessert Shop
34828,40.75866787224519,-73.9853024482727,Food & Drink Shop,Dining and Drinking,Food Court,Food Court
32767,40.72982797782921,-73.99767279624939,Comedy Club,Arts and Entertainment,Comedy Club,Comedy Club
13716,40.61232376098633,-73.98324385,Seafood Restaurant,Dining and Drinking,Restaurant,Seafood Restaurant
2434,40.64557779020594,-73.77643346786499,Airport,Travel and Transportation,Transport Hub,Airport
1797,40.75143968567972,-73.98747080764456,Event Space,Business and Professional Services,Event Space,Event Space
6011,40.72680345398506,-73.99686813354492,Gym / Fitness Center,Sports and Recreation,Gym and Studio,Gym
9311,40.74587684839094,-73.9778921570652,Pizza Place,Dining and Drinking,Restaurant,Pizzeria
243,40.745310248183095,-73.978421241045,Burrito Place,Dining and Drinking,Restaurant,Mexican Restaurant
6863,40.63357692052703,-74.00645452100342,Bar,Dining and Drinking,Bar,Karaoke Bar
2403,40.61172885,-74.009447,Steakhouse,Dining and Drinking,Restaurant,Steakhouse
27637,40.73299870199674,-73.98549556732178,Breakfast Spot,Dining and Drinking,Breakfast Spot,Breakfast Spot
24314,40.646801,-73.99683590000001,Bar,Dining and Drinking,Bar,Karaoke Bar
9258,40.59978634018256,-73.99027142528048,Ramen /  Noodle House,Dining and Drinking,Restaurant,Asian Restaurant
13898,40.61429110761208,-73.99510928115475,Bar,Dining and Drinking,Bar,Bar
24550,40.60239878030012,-73.99904604649204,Chinese Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
1843,40.72962472112688,-73.99666428565979,College Academic Building,Community and Government,Education,College and University
20044,40.722342,-73.983208,Bar,Dining and Drinking,Bar,Bar
1779,40.722618,-73.982991,Bar,Dining and Drinking,Bar,Bar
32524,40.73404847174508,-73.99304904665699,Taco Place,Dining and Drinking,Restaurant,Mexican Restaurant
6200,40.73037925482143,-73.99595861929363,College Academic Building,Community and Government,Education,College and University
2597,40.68444072891164,-73.97776015315338,Bar,Dining and Drinking,Bar,Sports Bar
15526,40.71448721403073,-73.99883945440368,Chinese Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
9550,40.71834202528393,-74.00061816553153,Neighborhood,Landmarks and Outdoors,States and Municipalities,Neighborhood
103,40.7196978,-73.98769604,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
1661,40.719328,-73.985633,Breakfast Spot,Dining and Drinking,Breakfast Spot,Breakfast Spot
21475,40.59072475834817,-73.95089260470327,College Academic Building,Community and Government,Education,College and University
13514,40.57354402174256,-73.88528823852539,Bridge,Landmarks and Outdoors,Bridge,Bridge
16481,40.55085246740427,-73.93129348754883,Beach,Landmarks and Outdoors,Beach,Beach
29958,40.591345,-73.951734,Playground,Landmarks and Outdoors,Park,Playground
10496,40.61252119041974,-73.91296403631098,Gym / Fitness Center,Sports and Recreation,Gym and Studio,Gym
3752,40.66804190055108,-73.97978782653809,Medical Center,Health and Medicine,Hospital,Hospital
3978,40.658371,-73.982248,Mexican Restaurant,Dining and Drinking,Restaurant,Mexican Restaurant
8026,40.63146467104961,-73.94761741161346,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
25191,40.557295,-73.911548,Beach,Landmarks and Outdoors,Beach,Beach
30723,40.61886039542963,-73.91736750592585,Salon / Barbershop,Business and Professional Services,Health and Beauty Service,Hair Salon
5928,40.56488917595226,-73.91176411662703,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
1331,40.73080918840966,-73.9854449255666,Italian Restaurant,Dining and Drinking,Restaurant,Italian Restaurant
26256,40.73139688656802,-73.98852678302815,Movie Theater,Arts and Entertainment,Movie Theater,Movie Theater
26620,40.61225126,-73.92583871,Mexican Restaurant,Dining and Drinking,Restaurant,Mexican Restaurant
18447,40.60483676068063,-73.94016979632309,Church,Community and Government,Spiritual Center,Church
8330,40.67022299607943,-73.96188458789719,High School,Community and Government,Education,Primary and Secondary School
25526,40.67335042443954,-73.95708033593266,Mexican Restaurant,Dining and Drinking,Restaurant,Mexican Restaurant
8655,40.66748935420183,-73.97766832429171,Church,Community and Government,Spiritual Center,Church
20941,40.60014371940161,-73.94659322025349,Laundry Service,Business and Professional Services,Laundry Service,Laundry Service
11825,40.58991193771362,-73.93965806666667,Diner,Dining and Drinking,Restaurant,Diner
15465,40.61848167368144,-73.89873676180706,Playground,Landmarks and Outdoors,Park,Playground
23227,40.592667,-73.92522633075714,Medical Center,Health and Medicine,Physician,Doctor's Office
10657,40.59135496616364,-73.940298,Chinese Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
29118,40.76389579376656,-73.98261554174415,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
7204,40.80226972714813,-73.95685493946075,Bar,Dining and Drinking,Bar,Cocktail Bar
30667,40.771266450007886,-73.98173170945321,General Entertainment,Arts and Entertainment,General Entertainment,General Entertainment
13737,40.7559409,-73.992405,Food Truck,Dining and Drinking,Food Truck,Food Truck
30510,40.71648450299052,-73.99015090774017,Bakery,Dining and Drinking,Bakery,Bakery
29747,40.78534773308225,-73.97571695061713,Church,Community and Government,Spiritual Center,Church
4596,40.76019571910803,-73.98485380013902,Candy Store,Retail,Food and Beverage Retail,Candy Store
29679,40.76971930750302,-73.9669132232666,Clothing Store,Retail,Boutique,Boutique
1783,40.770312,-73.9666074514389,Clothing Store,Retail,Fashion Retail,Clothing Store
10907,40.80831177231841,-73.96092653274536,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
7653,40.76417845437193,-73.98259258511268,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
4799,40.7480917591995,-73.98507188546002,Burger Joint,Dining and Drinking,Restaurant,Burger Joint
29120,40.79483493084804,-73.97142385887315,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
5325,40.75574127251162,-73.98560561954304,Building,Landmarks and Outdoors,Structure,Structure
19414,40.75052256848508,-73.98809635898077,Clothing Store,Retail,Boutique,Boutique
14211,40.74056114620667,-74.005958,Hotel,Landmarks and Outdoors,Roof Deck,Roof Deck
371,40.814755,-73.958872,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
3507,40.78447335869806,-73.96120548248291,Other Great Outdoors,Landmarks and Outdoors,Lake,Lake
8924,40.75897723635175,-73.98511779812762,Fast Food Restaurant,Dining and Drinking,Restaurant,Fast Food Restaurant
14225,40.72581062042357,-74.00407305194884,Office,Business and Professional Services,Office,Coworking Space
31446,40.76968680597621,-73.98422956466675,Food Truck,Dining and Drinking,Food Truck,Food Truck
4522,40.80704983333333,-73.96448956666666,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
4534,40.80715109145751,-73.96368686900594,Student Center,Community and Government,Education,College and University
7300,40.809154,-73.962223,College Academic Building,Community and Government,Education,College and University
21568,40.747631,-73.98613,Bakery,Dining and Drinking,Bakery,Bakery
18480,40.75827064058874,-73.98547362092938,Jewelry Store,Retail,Fashion Retail,Jewelry Store
27053,40.76051521981994,-74.0035164151495,River,Landmarks and Outdoors,River,River
32243,40.766240095503576,-73.97662950724082,Plaza,Landmarks and Outdoors,Plaza,Plaza
4279,40.71593276381032,-74.00432554645808,Plaza,Landmarks and Outdoors,Plaza,Plaza
2776,40.75503606545005,-73.98651239017553,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
5081,40.7270333463285,-73.99521257923753,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
21151,40.75843195047363,-73.97708865359056,Clothing Store,Retail,Fashion Retail,Fashion Accessories Store
4920,40.7681609826876,-73.96455356506993,Church,Community and Government,Spiritual Center,Church
412,40.752548117544286,-73.97774293524516,Bar,Dining and Drinking,Bar,Cocktail Bar
7336,40.75965571159172,-73.97622775328578,Jewelry Store,Retail,Fashion Retail,Jewelry Store
3805,40.82013,-73.959088,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
4819,40.809829,-73.958117,College Academic Building,Community and Government,Education,College and University
10422,40.747744648563874,-73.9853024482727,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
28067,40.75579902029819,-73.98370597857881,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
23346,40.75673068586622,-73.97406974625711,General Entertainment,Arts and Entertainment,General Entertainment,General Entertainment
2732,40.73001497344702,-73.99150371551514,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
1294,40.75501638768548,-73.98844643727924,Bar,Dining and Drinking,Bar,Lounge
7939,40.75630907518537,-73.98547362092938,Office,Dining and Drinking,Cafeteria,Cafeteria
22603,40.808287410337606,-73.95880222320557,University,Community and Government,Education,College and University
7141,40.808157479622295,-73.96137714385986,College Academic Building,Community and Government,Education,College and University
28839,40.77604399233097,-73.9814964027685,Spanish Restaurant,Dining and Drinking,Restaurant,Spanish Restaurant
5842,40.80942902616727,-73.95361339405551,Bar,Dining and Drinking,Bar,Bar
29151,40.83539271962564,-73.94415934744087,Fast Food Restaurant,Dining and Drinking,Restaurant,Fast Food Restaurant
738,40.770387,-73.960023,Diner,Dining and Drinking,Restaurant,Diner
29710,40.73203659057617,-73.99478912353516,College Academic Building,Community and Government,Education,College and University
4640,40.77840265709225,-73.97788641776656,Bar,Dining and Drinking,Bar,Wine Bar
23865,40.766154007814734,-73.98344197864982,Mexican Restaurant,Dining and Drinking,Restaurant,Mexican Restaurant
28854,40.715517334400765,-74.00338442886687,Government Building,Community and Government,Government Building,Government Building
4486,40.7494579,-73.98316,Spanish Restaurant,Dining and Drinking,Restaurant,Spanish Restaurant
17721,40.640644440221,-73.78975868225098,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
6782,40.76120934232897,-73.97508561960214,Clothing Store,Retail,Boutique,Boutique
9846,40.75660642282902,-73.98627135029868,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
31902,40.6008600077518,-73.99168319654355,Food & Drink Shop,Retail,Food and Beverage Retail,Gourmet Store
16196,40.6024549424253,-73.99403038674146,Drugstore / Pharmacy,Retail,Pharmacy,Pharmacy
16096,40.60189764651378,-73.99352073669434,Subway,Travel and Transportation,Transport Hub,Metro Station
7050,40.68805850973953,-73.98049054251578,Subway,Travel and Transportation,Transport Hub,Metro Station
24432,40.688073736593104,-73.981043006149,Office,Business and Professional Services,Office,Coworking Space
31386,40.6866771440928,-73.97945323993258,Office,Business and Professional Services,Office,Coworking Space
10065,40.68991271945739,-73.98150444030762,Subway,Travel and Transportation,Transport Hub,Metro Station
18131,40.64639997975282,-73.99432003498077,Train Station,Travel and Transportation,Transport Hub,Rail Station
23140,40.631425995294514,-73.99549216032028,Train Station,Travel and Transportation,Transport Hub,Rail Station
28405,40.62595620370298,-73.99701833724976,Train Station,Travel and Transportation,Transport Hub,Rail Station
15625,40.59707034474168,-73.98507762454408,Pet Store,Retail,Pet Supplies Store,Pet Supplies Store
34042,40.602837028290416,-73.99217100127208,Bus Station,Travel and Transportation,Transportation Service,Public Transportation
6814,40.68430737873073,-73.97759780287743,Subway,Travel and Transportation,Transport Hub,Metro Station
20601,40.60790819430413,-74.00176041628802,Subway,Travel and Transportation,Transport Hub,Metro Station
20786,40.60509773972056,-73.99873615827595,Gift Shop,Retail,Gift Store,Gift Store
29127,40.68820223395463,-73.98028542966405,Donut Shop,Dining and Drinking,Donut Shop,Donut Shop
27373,40.68944647315301,-73.98122549057007,Pizza Place,Dining and Drinking,Restaurant,Pizzeria
8498,40.68441074366335,-73.97673281526508,Ice Cream Shop,Dining and Drinking,Dessert Shop,Ice Cream Parlor
29048,40.59571042470324,-74.00100292161058,Beach,Landmarks and Outdoors,Surf Spot,Surf Spot
34269,40.63722848587355,-73.95683351928074,Bus Station,Travel and Transportation,Transport Hub,Bus Station
27081,40.62556582587551,-73.95650634323255,Bus Station,Travel and Transportation,Transportation Service,Public Transportation
15183,40.60217460538842,-73.99372458457947,Bus Station,Travel and Transportation,Transportation Service,Public Transportation
10277,40.6881967279197,-73.9804748240652,Sandwich Place,Dining and Drinking,Restaurant,Sandwich Spot
29532,40.688174,-73.980302,Food Truck,Dining and Drinking,Food Truck,Food Truck
16007,40.598619007913406,-73.98858991180727,Laundry Service,Business and Professional Services,Laundry Service,Laundry Service
7579,40.74409299597125,-73.9249972713254,Chinese Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
15885,40.68839542122394,-73.98045760640008,Bank,Business and Professional Services,Financial Service,Banking and Finance
18748,40.61725287344567,-74.03084135084885,Japanese Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
16903,40.60411,-74.00674295,Bar,Dining and Drinking,Bar,Lounge
13881,40.60077406258754,-73.9920562238005,Japanese Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
35691,40.5981973414711,-73.99733017766593,Bus Station,Travel and Transportation,Transportation Service,Public Transportation
32616,40.63534343324619,-73.96275703181098,Plaza,Landmarks and Outdoors,Plaza,Plaza
14244,40.63523850278024,-73.9628791809082,Subway,Travel and Transportation,Transport Hub,Metro Station
20828,40.62541673217792,-73.9608608186245,Subway,Travel and Transportation,Transport Hub,Metro Station
26609,40.62524362715264,-73.96080550707151,Bus Station,Travel and Transportation,Transportation Service,Public Transportation
14637,40.63547231023665,-73.96265945604296,Caribbean Restaurant,Dining and Drinking,Restaurant,Caribbean Restaurant
18176,40.60738563885923,-74.00231705819373,Pizza Place,Dining and Drinking,Restaurant,Pizzeria
34926,40.63977657492389,-73.95823405609738,Bus Station,Travel and Transportation,Transport Hub,Bus Station
21467,40.60398098855939,-73.99786961634435,Asian Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
32145,40.68978255724047,-73.98107528686523,Burger Joint,Dining and Drinking,Restaurant,Burger Joint
17839,40.60201073813889,-73.9941164689654,Pizza Place,Dining and Drinking,Restaurant,Pizzeria
15390,40.60502323416925,-73.9979614355426,Bank,Business and Professional Services,Financial Service,Banking and Finance
27093,40.60440274002512,-73.99889110244665,Salon / Barbershop,Business and Professional Services,Health and Beauty Service,Hair Salon
24848,40.61036487250325,-73.99912638779956,Food & Drink Shop,Retail,Food and Beverage Retail,Butcher
31043,40.60653963742756,-74.00153087276284,Salon / Barbershop,Business and Professional Services,Health and Beauty Service,Hair Salon
16160,40.599029310975055,-73.9891178971468,Flea Market,Retail,Flea Market,Flea Market
16203,40.59345799648531,-73.99991512298584,Sporting Goods Shop,Retail,Sporting Goods Retail,Sporting Goods Retail
24106,40.687699927191886,-73.98116111755371,Bus Station,Travel and Transportation,Transport Hub,Bus Station
34616,40.60860958879994,-74.00356806193099,Church,Community and Government,Spiritual Center,Church
19647,40.60226849193984,-73.99912064913586,Drugstore / Pharmacy,Retail,Pharmacy,Pharmacy
33066,40.58370445214358,-73.9497388406914,Harbor / Marina,Landmarks and Outdoors,Harbor or Marina,Harbor or Marina
14437,40.583851,-73.9442315,Dessert Shop,Dining and Drinking,Dessert Shop,Dessert Shop
8821,40.582704252811,-73.98557118513084,Food & Drink Shop,Retail,Food and Beverage Retail,Grocery Store
28133,40.60817844076497,-74.0018235407092,Bus Station,Travel and Transportation,Transport Hub,Bus Station
4821,40.729146,-73.988177,Tattoo Parlor,Business and Professional Services,Health and Beauty Service,Tattoo Parlor
912,40.729874591075344,-73.98918676469269,Japanese Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
12869,40.6020292565932,-73.99374344571585,Bank,Business and Professional Services,Financial Service,Banking and Finance
2731,40.72931975,-73.98924,Ramen /  Noodle House,Dining and Drinking,Restaurant,Asian Restaurant
14331,40.63209713827305,-73.96701587898418,Falafel Restaurant,Dining and Drinking,Restaurant,Falafel Restaurant
28194,40.6343916537272,-73.96766445527021,Bus Station,Travel and Transportation,Transportation Service,Public Transportation
15306,40.60906562433294,-73.95777225494385,Subway,Travel and Transportation,Transport Hub,Metro Station
13601,40.60481044336169,-73.9985812139799,Subway,Travel and Transportation,Transport Hub,Metro Station
24265,40.60255451107415,-73.9930949574162,Bank,Business and Professional Services,Financial Service,Banking and Finance
20059,40.601993,-73.993646,Bus Station,Travel and Transportation,Transport Hub,Bus Station
6310,40.61000618011367,-74.00673570454957,Diner,Dining and Drinking,Restaurant,Diner
18238,40.59763743716699,-73.99981502619607,Park,Landmarks and Outdoors,Park,Park
7025,40.74970348366515,-73.98781299591064,Subway,Travel and Transportation,Transport Hub,Metro Station
6592,40.618956985621566,-73.99902999401093,Subway,Travel and Transportation,Transport Hub,Metro Station
14999,40.61262896356314,-74.00092899799347,Subway,Travel and Transportation,Transport Hub,Metro Station
18522,40.57505131,-73.9628761,Caf�,Dining and Drinking,"Cafe, Coffee, and Tea House",Café
9068,40.71814377480724,-74.00015652179718,Subway,Travel and Transportation,Transport Hub,Metro Station
5156,40.71536265913705,-73.99738756483157,Bar,Dining and Drinking,Juice Bar,Juice Bar
15564,40.60243209147657,-73.99450096909382,Arcade,Arts and Entertainment,Arcade,Arcade
10096,40.68418534139565,-73.97747039794922,Miscellaneous Shop,Retail,Miscellaneous Store,Miscellaneous Store
10545,40.59826231498523,-73.99784092283586,Pizza Place,Dining and Drinking,Restaurant,Pizzeria
13434,40.618234,-74.03004169464111,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
23761,40.63220170446959,-73.95280404932718,Bus Station,Travel and Transportation,Transportation Service,Public Transportation
31010,40.604532,-73.992438,Other Great Outdoors,Landmarks and Outdoors,Park,Dog Park
34089,40.604646,-73.992474,Moving Target,Travel and Transportation,Moving Target,Moving Target
26911,40.604596,-73.992494,Professional & Other Places,Business and Professional Services,Business and Professional Services,Business and Professional Services
29100,40.60557146744247,-73.99976911704667,Electronics Store,Retail,Computers and Electronics Retail,Electronics Store
6660,40.6050232,-73.999043,Asian Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
10482,40.60520213203804,-73.99906900115477,Food & Drink Shop,Retail,Food and Beverage Retail,Butcher
34093,40.60380626142221,-73.99552821192333,Laundry Service,Business and Professional Services,Laundry Service,Laundry Service
31009,40.604532,-73.992438,Taxi,Travel and Transportation,Transportation Service,Taxi
6447,40.61737300030232,-73.98489475250244,Subway,Travel and Transportation,Transport Hub,Metro Station
1770,40.741027222595015,-74.00241461382495,Office,Business and Professional Services,Office,Tech Startup
27342,40.74196736869768,-74.0050084276664,Office,Business and Professional Services,Office,Tech Startup
8637,40.74213708041559,-74.00602413722416,Vegetarian / Vegan Restaurant,Dining and Drinking,Restaurant,Vegan and Vegetarian Restaurant
12148,40.60165478385353,-73.99311217394806,Italian Restaurant,Dining and Drinking,Restaurant,Italian Restaurant
29900,40.60444982032734,-73.99253254985858,Deli / Bodega,Dining and Drinking,Restaurant,Deli
19970,40.60158461217335,-73.99402464792514,Medical Center,Health and Medicine,Medical Center,Medical Center
31212,40.61516501759925,-73.98753967578142,Candy Store,Retail,Food and Beverage Retail,Candy Store
34958,40.604592,-73.992453,Other Great Outdoors,Landmarks and Outdoors,Park,Dog Park
17952,40.604522461073216,-73.99179223535523,Bus Station,Travel and Transportation,Transport Hub,Bus Station
27078,40.6053194625755,-73.98041169261889,Bus Station,Travel and Transportation,Transport Hub,Bus Station
5513,40.60540027717472,-73.9805817604065,Subway,Travel and Transportation,Transport Hub,Metro Station
31566,40.741826280324574,-74.00381481858345,Office,Dining and Drinking,Cafeteria,Cafeteria
25100,40.7415995466274,-74.00364875793457,Restaurant,Dining and Drinking,Restaurant,Restaurant
4745,40.74174586517669,-74.00336980819702,Office,Dining and Drinking,Cafeteria,Cafeteria
5558,40.74158328899093,-74.00311231613159,Office,Dining and Drinking,Cafeteria,Cafeteria
32686,40.71759894980997,-74.00321960449219,Other Great Outdoors,Landmarks and Outdoors,Other Great Outdoors,Other Great Outdoors
17098,40.61282938333333,-73.982677,Fast Food Restaurant,Dining and Drinking,Restaurant,Fast Food Restaurant
31950,40.75404836175849,-73.98442336785773,Other Great Outdoors,Landmarks and Outdoors,Other Great Outdoors,Other Great Outdoors
2497,40.60570191978616,-73.98525553606459,Diner,Dining and Drinking,Restaurant,Diner
