,venueID,category,nearby_same_category,total_nearby
35334,4b5723b5f964a520ef2728e3,Health and Beauty Service,2,463
35336,4f29f8f1e4b0ba948792e250,Restaurant,437,998
35338,4c99dd52b8e9224b1781483d,Restaurant,345,821
35343,4f5b1d00e4b08380670f1be0,Restaurant,39,102
35347,4ca740f997c8a1cd133078a5,Restaurant,119,346
35348,4bbd4d3607809521b885da91,"Cafe, Coffee, and Tea House",135,1748
35351,4bb5d2de1344b71321a19c04,Internet Cafe,6,2429
35352,4b71546ef964a52064412de3,Restaurant,697,1833
35354,4c693a2735d3be9aa5b41e06,Restaurant,44,196
35355,4e9f7b4729c201f5d02dd6f2,Structure,7,263
35357,4e50e1d2aeb70f1284b4c7a6,Restaurant,41,141
35358,4ddf2592ae60c015c09082fe,Restaurant,40,126
35361,4c822622d4e23704d86b6488,Restaurant,72,197
35364,4ebbd45577c8d9bd1bb07ecc,Restaurant,42,102
35366,4b84da04f964a520b14531e3,Restaurant,43,192
35378,4e282e8318a83a13622f1999,Bar,13,280
35381,4ebdf1ca6da15b4dde2d23a6,Restaurant,193,594
35382,4f880874e4b00a62608a2eb3,Restaurant,359,763
35383,4face297e4b08da80a24b185,Restaurant,326,861
35388,4bfb46ec565f76b04c6b05db,Restaurant,47,238
35401,4b7feb29f964a520544430e3,Bar,197,2463
35408,4e5878c01f6e2a1922e69aac,Convenience Store,4,77
35409,4de30eabd22d2a4ecdd5d075,Restaurant,344,902
35410,4c5533c7f5f3d13a58f25efb,Brewery,0,177
35413,4b64103bf964a520749d2ae3,Restaurant,83,156
35417,4e462ed118a8f9804cc5322d,Juice Bar,3,2442
35427,4b6180e3f964a520e9152ae3,Restaurant,349,924
35428,4b7bb040f964a520ec6a2fe3,Restaurant,42,133
35430,4fa4e2cbe4b00c5843e35831,Food and Beverage Retail,5,45
35433,4cd4ca1e2944b1f7106a59ec,Pharmacy,5,144
35436,4b72a744f964a52042822de3,Restaurant,89,239
35437,4b90e685f964a520a39b33e3,"Cafe, Coffee, and Tea House",199,2062
35443,4eb6bfd1e5e8743705381ee7,Restaurant,99,268
35448,4f9cc589e4b0b34c44211e80,Dessert Shop,12,1893
35450,4c2c17d88ef52d7f638332ba,Restaurant,903,2435
35454,4ceaed03b5c35941ef576b8f,Restaurant,56,158
35455,4dad82fdfa8cf64d80490b96,Restaurant,56,155
35456,4badf7b0f964a52070763be3,Restaurant,120,324
35467,4c0c7301b1b676b0bc30df86,Restaurant,609,1692
35469,4eba1dfb00397fc41862b748,Restaurant,681,1810
35480,4d43ec39c3e5f04db8ec9420,Restaurant,53,139
35481,4ec5fbc17bebb084a39afc39,Bar,151,1999
35484,4f2e6b73e4b03caf53cfd7c2,Bar,230,1762
35485,4bbee631ba9776b0c157fec8,"Cafe, Coffee, and Tea House",12,140
35488,4c961105f244b1f7cc08311d,Restaurant,195,521
35490,4bc3129fb492d13a5a33a860,Bar,222,1830
35491,4d0c2d6f95c1a1cd67d8fafe,Restaurant,71,189
35492,4bbd19c2a8cf76b0156bb1fd,Miscellaneous Store,2,45
35493,4c810d2951ada1cd18dd0e10,Movie Theater,0,579
35494,4b602ed2f964a520dfd829e3,"Cafe, Coffee, and Tea House",124,1811
35497,4b85ff52f964a520047d31e3,Restaurant,312,863
35503,4b592a70f964a520d07f28e3,"Cafe, Coffee, and Tea House",209,1849
35507,4c373bde1e06d13a5181753e,Bar,30,460
35511,4bbc50ad51b89c74f745872a,Bar,17,322
35512,4bab6ac3f964a520cfa73ae3,Restaurant,576,1291
35515,4f60b8bee4b0f16f28f56245,Bar,55,523
35518,4c401c14d691c9b601b88a0a,Sporting Goods Retail,14,862
35542,4f1ac22ae4b08382315872b8,Bar,37,306
35543,4c78b67c81bca093f02dfb14,Restaurant,43,185
35544,4e4de29618383eb2af0bf80e,Bar,223,1770
35555,4e6ca47cb993061ea8e316bc,Restaurant,118,362
35556,4b258b30f964a5208a7324e3,Structure,33,1792
35567,4b642255f964a5209fa02ae3,"Cafe, Coffee, and Tea House",12,225
35568,4b0587b4f964a52095a022e3,Performing Arts Venue,17,370
35573,4f085c11e4b0ad9c2518f3b2,Restaurant,20,78
35576,4dbc0871cda109aa6c8fd283,Event Space,15,2430
35577,4e58472ffa76435f0bdbffd7,Bridge,4,71
35578,4fb7b49ae4b01fc5327562c7,Bar,156,1703
35580,4d02c12426adb1f7f427c870,Breakfast Spot,0,135
35582,4edf6ec0722e992a3e1816ea,Winery,0,695
35588,4b97650af964a520250235e3,Convenience Store,4,44
35590,4dc906651f6e936efe502850,Bridge,3,41
35591,4dc666f0c65b89d3ca86f55c,Restaurant,48,139
35595,4f61c1bce4b04b82c8de09d7,Convenience Store,6,43
35599,4b59dfbaf964a520819d28e3,Restaurant,446,1009
35600,4b5c0443f964a5204e2129e3,Other Nightlife,8,2040
35602,4c542c5706901b8d45d1574b,Food and Beverage Retail,22,1597
35603,4fb1765fe4b0c76a7a73a73a,Laundry Service,1,685
35605,4b5ecd28f964a520269929e3,Cafeteria,1,1603
35612,4c08ec25a1b32d7f46b596f0,Bar,0,50
35614,4cf9162ede096dcb546c8c79,Park,4,73
35615,4f7c433ca17c0aa6dd4285f1,Convenience Store,4,48
35622,4e0d4823483bc2b5f476b503,Scenic Lookout,0,41
35627,4b5fabd6f964a52062c729e3,Restaurant,616,1692
35628,4c4e2e50ea24c9b659133a15,Convenience Store,37,650
35637,4e0720ff45ddb2875c489596,Computers and Electronics Retail,112,2502
35641,4bfb72e8bbb7c9289d2c0843,Restaurant,312,713
35642,4fb81e7de4b05083c91346b8,Park,3,44
35645,4bdd3ddcbe5120a17d6ffe70,Restaurant,457,1025
35651,4bcbd301937ca593ca58aa92,Restaurant,617,1676
35655,4b73da7af964a520b9bd2de3,Restaurant,78,217
35656,4bc981f1937ca5936aeba592,Pharmacy,0,25
35658,4ea3b9820aaf711181289b11,Movie Theater,11,1839
35659,4b5ae394f964a520f1d828e3,Food and Beverage Retail,5,104
35660,4cb53f54589f236a70192f3d,Sporting Goods Retail,28,2268
35671,4bc9ac65b6c49c74f8bf8e91,Restaurant,14,77
35675,4c8ef3c7d68c6dcb95b600a2,Restaurant,101,232
35685,4b710700f964a520a8372de3,Bar,133,1724
35687,4fba0c98e4b0cfcf197a558d,Restaurant,835,2261
35688,4b605344f964a520b0df29e3,Food and Beverage Retail,25,1817
35690,4f6ea221e4b08d8da6fee6d0,Sculpture Garden,0,163
35708,4b89f619f964a520e65832e3,Stadium,2,1649
35711,4b48a416f964a5204a5126e3,Fashion Retail,6,697
35712,4b5e5eadf964a520b18b29e3,Convention Center,4,2064
35713,4bd91f570115c9b63b8b7680,Department Store,1,33
35716,4b64d214f964a520a7d22ae3,"Cafe, Coffee, and Tea House",13,318
35718,4b70e496f964a52048332de3,Restaurant,626,1609
35719,4c0f6cfec6cf76b0a93a8251,Restaurant,604,1779
35724,4be50ffe910020a1dc9ed214,Gift Store,0,1865
35725,4bb19ebcf964a520509c3ce3,Restaurant,21,58
35733,4b569baef964a520951628e3,Restaurant,843,2187
35738,4f165e84754a4f43c4b12624,Shopping Mall,10,561
35739,4bd57c5b637ba5930b69f670,Spiritual Center,22,2537
35743,4e507eb3c65bb313ba96599d,Restaurant,101,256
35746,4d2987b155a8b60ccdd0d7c0,Restaurant,688,1811
35749,4bd924a90115c9b66a977680,Bridge,19,479
35750,4b5a905df964a52085cb28e3,Arts and Crafts Store,0,312
35753,4f5c2037e4b0838068099972,Bridge,3,7
35762,4c1300b6a1010f47cd034a18,Bridge,20,587
35765,4b763a76f964a52037442ee3,"Cafe, Coffee, and Tea House",145,1857
35766,4f879884e4b05ae887292c2a,Snack Place,1,1148
35769,4b5fbba0f964a52076ca29e3,Restaurant,690,1822
35773,4f82b91ee4b0ef209a440501,Restaurant,177,475
35774,4b8118fff964a520b49630e3,Restaurant,678,1827
35783,4c388b0c3849c928989bbfb1,Bar,142,1756
35788,4bb8187353649c7481c146fb,Restaurant,17,83
35789,4c3e8349db3b1b8d749e6595,Restaurant,332,876
35791,4b593967f964a520068228e3,Restaurant,341,892
35793,4b6fa872f964a52041f92ce3,Food and Beverage Retail,22,1660
35807,4b58419df964a520d44f28e3,Restaurant,341,769
35815,4d678f4a052ea1cd19729b49,Bar,161,1851
35816,4b6f7675f964a52091f12ce3,Convenience Store,9,203
35817,4bad99d5f964a520395e3be3,Restaurant,40,146
35818,4d14735c6c8b548182ebd6cc,Restaurant,327,865
35819,4bbf1fbef353d13ad30e7e10,Restaurant,765,1871
35827,4d9be4207ae55481c90e4274,Restaurant,123,304
35828,4b59a14cf964a520d38f28e3,Restaurant,15,76
35832,4b4ff83df964a520891a27e3,Restaurant,715,1852
35833,4bb72baf2f70c9b63f578630,Restaurant,18,68
35835,4c1b7d7e01379521cde246f3,Bridge,9,117
35838,4bdfd67effdec9288f46eda1,Restaurant,157,435
35841,4b9cd115f964a520027d36e3,Restaurant,176,458
35848,4b206be6f964a520183224e3,Financial Service,6,1031
35860,4b625c9ef964a52046442ae3,Restaurant,401,1056
35864,4d46a9321928a35d8c65ce70,Restaurant,144,410
35874,4b5bc2e0f964a520ad1429e3,Food and Beverage Retail,2,58
35877,4e099da8483b98d4171e201f,Restaurant,8,25
35879,4b7f5d57f964a520382a30e3,Convenience Store,6,63
35880,4dcc9fe722718eed7a0bf947,Restaurant,151,509
35883,4f7fce5de4b0ac16a12a2429,Restaurant,630,1689
35885,4dc8bff27d8b549a55f62ea3,Restaurant,152,486
35889,4f9bcd02e4b05e5ed756f927,Restaurant,99,273
35895,4ba8904df964a52028e039e3,Education,107,2029
35897,4f5b6849e4b0a4baa2719602,Restaurant,104,235
35903,4bd161e141b9ef3b46ddfbe5,Restaurant,927,2399
35904,4b10fe6ff964a520467723e3,Restaurant,53,173
35905,4d5e0050b6b9a1cd69b25d51,Restaurant,679,1788
35907,4b56d745f964a520b21c28e3,Restaurant,124,375
35909,4c144578a5eb76b0458fc1b7,"Cafe, Coffee, and Tea House",28,374
35910,4d4d0c0fb887a1cd4392b7a0,"Cafe, Coffee, and Tea House",185,2392
35914,4d27bdc86e27a143b09e1224,Convenience Store,13,124
35924,4c1dde1beac020a10fe748c2,Bar,148,2059
35925,4fba2fcee4b0f11cb42345f8,Bar,1,91
35928,4c9efa998afca093e45e0616,Hobby Store,0,91
35929,4dc68e7d45dd2645528c35c0,Restaurant,50,128
35933,4d36e22a4f36a143efec3d27,Convenience Store,18,153
35939,4da036f1c41ca1432ec242a3,Bar,141,1805
35940,4cd507c0a5b3468856a48b50,Computers and Electronics Retail,2,93
35941,4b64f4bdf964a5202adc2ae3,Restaurant,726,1887
35943,4b6eab25f964a520fec52ce3,Restaurant,36,161
35944,4c99fd8deaa5a143c119c8e4,Convenience Store,15,288
35950,4cd9ec04847da1cd7a7e029a,Smoke Shop,0,106
35954,4c39a3a0dfb0e21e13c5b0a8,Restaurant,77,279
35956,4d094f61cda25481099c3165,"Cafe, Coffee, and Tea House",164,1847
35958,4ba04d15f964a5203e6737e3,Restaurant,889,2439
35967,4b78cd0af964a520d6e22ee3,Bar,78,1212
35975,4bd6b42f6f649521243371ec,Convenience Store,48,902
35982,4bc0152b920eb713f690182c,Restaurant,24,62
35986,4b5ab93df964a52024d228e3,Restaurant,76,224
35990,4d3814d6e6bdf04deb7d60b4,Restaurant,47,114
35992,4e81a8c50cd677d9b2a2cfc4,Monument,7,161
35994,4d3f07b7457cb60ccaff05a5,Lodging,2,136
35996,4dbc1fd14df044e524db1c1c,Health and Beauty Service,12,839
36004,4b62c644f964a52028522ae3,Restaurant,100,241
36006,4b8cecacf964a52008e132e3,Bar,154,2008
36007,4b722a95f964a52025722de3,Restaurant,110,311
36010,4c4185ffcc410f47bd50ab61,Bar,48,453
36011,4d85ca70f974cbff29b2ffab,Restaurant,42,158
36012,4bb0d1c8f964a520ef5f3ce3,Bar,134,1827
36013,4d56757fc0432d4320b7f8b1,Bar,33,243
36015,4b9c5773f964a520196136e3,Restaurant,50,137
36016,4e13234b1f6e671dd9f68884,Bar,146,1857
36018,4efaf7a829c268318c8badd9,Restaurant,74,197
36024,4e9428ae30f866d486987438,Restaurant,22,54
36027,4da05d58b787a1cdbbd47e10,Bar,139,1913
36028,4f3b127ec2ee649e12833401,Structure,12,1888
36036,4b8bd22af964a520feac32e3,Restaurant,187,463
36037,4fba689ee4b05abe23d5518f,Bar,4,84
36042,4b87be36f964a520c3c931e3,Convenience Store,27,724
36048,4b9a0b18f964a520529c35e3,Restaurant,50,118
36058,4c6df72cc524370480ec29eb,Convenience Store,43,848
36072,4d32a3a05017a093af8a4b9b,Convenience Store,28,410
36085,4bc0507c461576b00aff7932,Miscellaneous Store,3,851
36092,4b5a6d31f964a52076c428e3,"Cafe, Coffee, and Tea House",185,1696
36094,4b73292ef964a5200b9f2de3,Convenience Store,62,2066
36097,4cb926760180721effbd9261,Shopping Mall,0,143
36112,4c611b12de6920a15b819764,Gym and Studio,0,162
36123,4e24288d6365caf11959003c,"Cafe, Coffee, and Tea House",183,1940
36151,4c1192c0a9420f478b137d51,Education,58,551
36168,4dbb85736e810768bf47acce,Pharmacy,0,79
36170,4d7478022a41594141ffb0b8,Dentist,0,1762
36183,4b96dde3f964a520fce934e3,Government Building,8,250
36184,4c0775638b4520a178ec8697,Restaurant,707,1852
36186,4bae00b2f964a520d6793be3,Veterinarian,0,196
36198,4eb24edd0cd6e32c742cc368,Restaurant,31,136
36204,4e3bbf56c65b4ec275cacff3,Convenience Store,97,2619
36214,4f28b1aee4b0a2a2c3475c0a,Spiritual Center,13,959
36215,4b566e2cf964a520111028e3,Park,9,513
36216,4f6ff733e4b0f83967cea8d2,Restaurant,502,1165
36227,4b5ef969f964a520a0a029e3,Restaurant,652,1874
36238,4bfe17b1bf6576b02c43aeb8,Education,2,132
36239,4fb7274be4b0c776a68cf71e,Food Court,3,513
36243,4c217d249085d13ae5f584cc,Restaurant,692,1687
36248,4b88c2acf964a520450c32e3,Government Building,14,920
36251,4c31c8a2213c2d7f9e63345d,Restaurant,20,56
36253,4e439a1718a8bafc62895ace,Restaurant,739,1908
36255,4bf262341cd9d13a7198ed76,Restaurant,701,1835
36256,4fbaff37e4b0809808ca7b12,Structure,9,1017
36258,4fb9fcfae4b07e915b3011ca,Moving Target,0,15
36259,4e705a94b61c17d19abc697b,Education,20,519
36263,4b77e505f964a520eaad2ee3,Restaurant,229,634
36267,4d5e7cd71ee8721e76cc9221,Restaurant,746,1809
36270,4c1369aca5eb76b0e9debfb7,Restaurant,192,584
36276,4b9c56b4f964a520d26036e3,Restaurant,925,2435
36278,4c1c34b8fcf8c9b601cba90b,Restaurant,850,2108
36281,4b7b4fe8f964a520be5d2fe3,Restaurant,517,1174
36288,4fbb0dfe121d47491a230af9,Bar,24,492
36291,4b74f27ff964a520f7f82de3,"Cafe, Coffee, and Tea House",46,582
36293,4e3f68c51f6e844231ff99b9,Restaurant,758,1841
36295,4b9ef54cf964a520d90c37e3,Restaurant,690,1687
36303,4b5c0c25f964a5205e2229e3,Donut Shop,0,391
36309,4cb6ebbde262b60c9b2c72e0,Restaurant,188,603
36310,4cdcb5e4fc973704ac7cd705,"Cafe, Coffee, and Tea House",168,2219
36311,4fbb0925e4b0d1b2bf613831,Government Building,2,55
36315,4eed99c6b634f754437d42ca,Education,65,489
36316,4c14538277cea593068cd060,"Cafe, Coffee, and Tea House",42,574
36317,4b9c5f16f964a520986336e3,Restaurant,862,2337
36323,4b55a86af964a520b8ea27e3,Restaurant,691,1822
36325,4bda5bec2a3a0f4732f5aab6,Restaurant,652,1725
36329,4ef2a80e9adfcbc0ad028738,Restaurant,564,1314
36331,4b697abdf964a520eda32be3,Bar,78,1048
36335,4b961907f964a520b3bc34e3,Restaurant,612,1344
36337,4eefcfb5b63454a9fcdcea85,Convenience Store,51,1804
36339,4b946a49f964a520897834e3,Restaurant,759,1843
36340,4ca45710d695199cacca4ce7,Restaurant,35,109
36346,4b68bc65f964a520ff892be3,"Cafe, Coffee, and Tea House",53,766
36349,4faf3a37e4b06048082fb7c8,Restaurant,40,120
36354,4ca2beb95720b1f7af1d2cef,Restaurant,285,695
36356,4d1ad45b2a52b60c4dcdf2ff,Education,18,223
36360,4b97724df964a5200a0435e3,Bar,59,860
36363,4b824b04f964a52041cf30e3,Convenience Store,11,175
36365,4b70cadcf964a520dc2e2de3,Restaurant,824,2010
36368,4bcecdca937ca5936708af92,Restaurant,342,841
36370,4e3cd6e145dd68e32731e249,Restaurant,778,1875
36371,4e87e21d8231de29aafbaf3b,Parking,4,895
36377,4b5e68c6f964a520748d29e3,Restaurant,462,1036
36388,4b57d919f964a520b44328e3,Restaurant,687,1814
36390,4b67ae05f964a5209b5a2be3,Restaurant,908,2396
36393,4ba05b89f964a5201d6a37e3,Food and Beverage Retail,3,22
36399,4b754831f964a5204e042ee3,Bookstore,1,161
36400,4c772d4bd06b224b32e7fdd6,Restaurant,967,2501
36404,4b61688af964a52082122ae3,Restaurant,358,692
36408,4daefcafcda1ea0bb0498b6f,Convenience Store,42,751
36412,4fbb2182e4b0d498b3e990d9,Bakery,0,109
36414,4bb6fe9d2ea19521c078ac2f,Restaurant,359,828
36422,4f6c2e1f0cd6e1a8d900532e,"Cafe, Coffee, and Tea House",62,903
36424,4b91cd30f964a52062d833e3,Restaurant,83,207
36425,4b7e779ff964a52049ee2fe3,Restaurant,820,2000
36433,4dca384345dd19439a057831,Business and Professional Services,0,112
36438,4b888994f964a52018ff31e3,Restaurant,889,2356
36440,4c11d8bf17002d7f2ff9e609,Structure,4,224
36443,4b69b0c0f964a520d9ad2be3,Food and Beverage Retail,6,56
36445,4e3419441838df3b5f75670f,Convenience Store,14,292
36447,4c1dae3db306c928320c66b7,Park,7,469
36453,4bd3dd1fb221c9b699c8dad0,Financial Service,14,1799
36456,4bebe01361aca5934d7b8500,Bridge,1,28
36457,4e74092fc65bb91db3bca024,Bridge,1,28
36460,4bd271b9046076b0f8247471,"Cafe, Coffee, and Tea House",201,2528
36463,4bd947dbe914a593bf1b56fa,General Entertainment,2,190
36465,4d1960c6bb488cfa3fbabcd4,Restaurant,944,2486
36466,4c9aec57b8e9224b2344523d,Restaurant,143,404
36467,4b5bca24f964a520651629e3,Bridge,14,603
36469,4b5bc13cf964a520531429e3,Furniture and Home Store,0,179
36475,4b70d1f3f964a5200f302de3,Food and Beverage Retail,11,269
36480,4b5fc5ddf964a52046cc29e3,Restaurant,689,1893
36487,4df94cde8877b30c39848d27,Park,14,651
36489,4b7c9ae3f964a520659d2fe3,Historic and Protected Site,39,2017
36495,4d9afdcb9199a090f6c3d787,Pharmacy,14,2312
36500,4e6ab9d3b61cc3728dba0b68,Education,1,15
36501,4baf10fdf964a52093e93be3,Miscellaneous Store,0,86
36506,4c2d652be760c9b6beec4449,Restaurant,675,1778
36507,4bebb00161aca59301588500,Record Store,8,1186
36515,4c5aa93604f9be9acc38f260,Restaurant,349,792
36517,4c0a403cbbc676b00b7949d5,Restaurant,179,549
36522,4b5f93b7f964a5209bc229e3,Government Building,1,51
36523,4d4f9d0e4e8060fc6752830c,Education,30,1319
36527,4fbb4623e4b0182c68bd13db,Education,2,181
36528,4c4e3a8c1b8e1b8dcf6dd526,Bridge,1,48
36530,4c3deb3b980320a1f0a88ce4,Miscellaneous Store,2,104
36531,4be1257ba7380f47006319b0,Food and Beverage Retail,3,67
36533,4c62a229eb82d13abbc305d6,Education,41,494
36535,4b56125ff964a520edfe27e3,"Cafe, Coffee, and Tea House",39,475
36540,4b837077f964a5205d0631e3,Sporting Goods Retail,19,1911
36544,4bad5572f964a52030473be3,Education,12,300
36545,4b552d97f964a520d7dd27e3,Education,26,1786
36548,4d96dc09c19fb60c924e8865,Convenience Store,21,362
36552,4b73c569f964a5204ebb2de3,"Cafe, Coffee, and Tea House",193,1771
36562,4f3a6499e4b011903943d54a,Convenience Store,11,190
36565,4b5c3218f964a5200c2729e3,"Cafe, Coffee, and Tea House",13,234
36567,4fc0a7b1e4b014a2d65d1276,"Cafe, Coffee, and Tea House",34,516
36577,4ea7bfd3b8034ce4bcf4c914,Restaurant,976,2554
36578,4b5ec7b4f964a520769829e3,Government Building,51,1355
36579,4b7229e0f964a52003722de3,Bar,124,1289
36585,4b80de63f964a520d48f30e3,Cemetery,1,1180
36592,4e702e53483b9778fd282db8,Restaurant,755,1846
36595,4bdef4566316d13a53c6a011,Restaurant,327,863
36598,4df7024cb61c40d585eb6aa1,Plaza,0,312
36607,4b55b731f964a520edec27e3,Restaurant,88,232
36612,4e09e0aaae60a90eabd8f1b4,Restaurant,276,649
36614,4b7bc684f964a520b36d2fe3,Restaurant,459,1029
36616,4b57c489f964a5200d4028e3,Restaurant,72,217
36617,4cbc115976ad9c7487a0e7cb,Bookstore,1,109
36619,4b6e6f92f964a52067bd2ce3,Performing Arts Venue,6,522
36620,4c9d604354c8a1cd307e834b,Convenience Store,3,65
36622,4d3d07dd8edf37048b2bb6a5,Restaurant,796,1986
36624,4dd0fbb852b1f8915bd2ad48,Hospital,1,146
36626,4d0195583fd4224b7642b277,Restaurant,991,2590
36630,4b7d1f41f964a5204faf2fe3,Restaurant,42,182
36631,4e859385823191ce4e93aa8b,General Entertainment,10,1681
36640,4e588894b61c4aaa3df17468,Restaurant,716,2029
36642,4b6f35b6f964a52076e42ce3,"Cafe, Coffee, and Tea House",164,1764
36652,4dd7998845ddced8208a3627,Record Store,2,1738
36655,4de205d3d164df8574f17a45,Performing Arts Venue,2,121
36657,4b65570ff964a520dbed2ae3,"Cafe, Coffee, and Tea House",21,408
36667,4fb60de0e4b012942efd9e7b,Dessert Shop,17,507
36669,4d6b851ddc858cfa98cf7273,Bar,41,676
36675,4d86ce6b7e8ef04d8c1a3cbe,"Cafe, Coffee, and Tea House",29,373
36676,4ca00fe2d3c2b60c8252dabc,Education,93,1846
36678,4deb26a11f6e3ddebde00840,Pharmacy,5,407
36679,4ddd0b1752b177ff2e7a0ab9,Restaurant,154,419
36681,4b99d02af964a520059335e3,Restaurant,753,1900
36682,4c739d6857b6a1430180c8cc,Restaurant,949,2451
36689,4dcf7c847d8b975f18e9ee1e,Shopping Mall,5,730
36690,4b93a128f964a520e44a34e3,Restaurant,133,370
36696,4b83b54ff964a520b70d31e3,Restaurant,784,1950
36704,4b5ee907f964a520839d29e3,Restaurant,24,61
36705,4dc12c6ee4cda3b87f1ae785,Restaurant,39,124
36724,4b5d3037f964a520015629e3,"Cafe, Coffee, and Tea House",185,1697
36725,4e758984a809582dd5fe7704,Restaurant,102,229
36726,4e9424aa0aaf7d225b29918a,Bakery,1,62
36727,4b5d7aeaf964a520615e29e3,Restaurant,693,1824
36728,4c2d7f467d85a593b7cd52f3,Restaurant,288,766
36729,4fb862ade4b0fdfd00965d8f,Restaurant,159,500
36730,4fbb6e0be4b0c28e72c0a57f,"Cafe, Coffee, and Tea House",36,573
36735,4dcc95a5183899ddfaa48a99,Convenience Store,20,254
36736,4b56d571f964a520761c28e3,Restaurant,452,999
36743,4bae293ff964a520c78b3be3,Performing Arts Venue,22,2393
36746,4fbb72b9e4b0450d1d3a40c3,Health and Beauty Service,9,1854
36749,4bab68f6f964a5202ba73ae3,Restaurant,104,238
36754,4f632b1ee4b04d4b14560584,Restaurant,831,2032
36758,4c0cc8fb7189c9280aefd5b6,Bar,64,1154
36763,4ca9e21a97c8a1cdbc0393a5,Convenience Store,8,58
36765,4b697c9cf964a5202ea42be3,Convenience Store,12,229
36768,4b638c4ff964a52097822ae3,Restaurant,110,339
36780,4c4bc3d8959220a1c296fe0f,Food and Beverage Retail,1,48
36782,4b6e9989f964a5207dc32ce3,Restaurant,928,2441
36783,4b5fee3ef964a520ebd029e3,Restaurant,606,1635
36784,4b5e338bf964a5206c8329e3,Office,0,183
36789,4b6fa20bf964a52086f82ce3,"Cafe, Coffee, and Tea House",14,322
36795,4b64263bf964a52058a12ae3,Restaurant,663,1768
36797,4dc6105b45dd2645528202dc,Restaurant,29,103
36799,4b7927eaf964a5203aed2ee3,Restaurant,388,916
36804,4b62d106f964a520e3532ae3,Restaurant,677,1818
36810,4fbb8244e4b009d97e01fa0f,Bookstore,1,41
36822,4c711298d7fab1f7af4160c9,Restaurant,118,312
36823,4c00d6c1379020a1fc1e477f,Gym and Studio,0,33
36828,4eda071f722e1da301c53732,Bar,1,35
36832,4d89ba834757721e5f47a769,Food and Beverage Retail,12,209
36834,4b7bc668f964a520af6d2fe3,Convenience Store,21,393
36835,4d733d71bce5721e8112da15,Convenience Store,91,2348
36849,4fa33df3e4b047f0eaa3826f,Casino,0,232
36850,4c00d7efdf6c0f4765008c22,Restaurant,47,138
36851,4bef7539d1b7d13a41d9cdec,Restaurant,715,1869
36860,4ba11be7f964a520a29837e3,Bridge,28,1722
36861,4e168f5a1495f6691bf3ed09,Restaurant,704,1683
36869,4bd993a6e914a59306fa56fa,Bar,47,452
36873,4d02363218ff8cfaaf65c357,Restaurant,187,475
36876,4ba8c253f964a520bdec39e3,Restaurant,827,2057
36885,4b77cf8df964a52023ab2ee3,Brewery,0,210
36888,4be1144240d676b0f4d604ee,Restaurant,12,68
36891,4f856679e4b0ce717540b841,Restaurant,75,145
36896,4e80e5aba17c6c6e463e84dc,Bar,15,332
36905,4be66d0b2457a59370deac15,Restaurant,181,543
36906,4b768d5df964a52094512ee3,Restaurant,17,71
36910,4b8a926ef964a520d77232e3,Internet Cafe,3,1696
36912,4b5d8cf7f964a5202d6129e3,Restaurant,32,130
36926,4cf0fad188de3704534c6f2b,Restaurant,71,186
36942,4b5a5bc9f964a520cbbf28e3,Restaurant,697,1833
36946,4de502e418385df2b0615dd4,Bar,160,1980
36950,4d169f0f8312236a01ae58ba,Fuel Station,1,164
36951,4f22eb12e4b0b653a1f97266,Bar,37,306
36952,4f20c624e4b0b238b7f0ca36,Restaurant,321,686
36959,4d8b67b34757721e6233cb69,Convenience Store,23,352
36984,4b5b9403f964a5207b0829e3,"Cafe, Coffee, and Tea House",133,1833
37007,4ba44ccdf964a5202e9438e3,Restaurant,817,2211
37013,4da3a22922a5f04d9c0a2955,Sculpture Garden,0,165
37018,4f0d7feee4b0e190ab7fc6c1,Parking,3,181
37030,4c6510fedddfa593192b93ff,Lodging,1,290
37050,4ee814eec2ee396080391184,Restaurant,67,167
37075,4b63dccbf964a520c8942ae3,Restaurant,679,1826
37076,4bee5e3b35dc0f47e3c53f5b,Convenience Store,36,723
37079,4c118cc772caa59355c85da4,"Cafe, Coffee, and Tea House",73,1083
37083,4e998bec8b81f31913477149,Convenience Store,23,333
37084,4b68eef5f964a520cf932be3,Convenience Store,57,1910
37099,4b98954ff964a520b84735e3,Convenience Store,23,360
37108,4df38da0b0fb807158c2a5c0,Convenience Store,27,665
37109,4b99b8e7f964a5204a8e35e3,Convenience Store,79,2324
37120,4b68c1e2f964a5203e8b2be3,Structure,12,707
37121,4b5c0d77f964a520872229e3,Performing Arts Venue,25,2390
37132,4b65f2b2f964a520630a2be3,"Cafe, Coffee, and Tea House",125,1241
37134,4b98b685f964a520884c35e3,Hiking Trail,9,1061
37137,4bda9c732a3a0f471c88abb6,Education,103,1627
37140,4e140ab3183884325103f0e8,Convenience Store,8,121
37146,4b762ad5f964a52032412ee3,Restaurant,490,1120
37149,4b8f350bf964a520c44d33e3,Education,11,112
37151,4bee219f2c082d7f531d3042,Restaurant,44,124
37152,4b74cdbff964a520ecf22de3,Restaurant,381,794
37154,4c467a5e96abd13ad6106e01,Restaurant,648,1744
37156,4e6b2d4a3151899b9ebbf99d,Restaurant,40,137
37163,4b4e9e51f964a520bdf226e3,Structure,1,147
37164,4e353b09aeb7f67fbd2ea84e,Dessert Shop,2,168
37165,4c023ccef56c2d7f892b1b66,Bar,79,983
37170,4bbbf895ed7776b0263a3f51,Food Truck,1,1689
