venueID,lat,lng,venue_descr,First_Category,Second_Category
1008,40.721720259364965,-74.0063167982994,Movie Theater,Arts and Entertainment,Movie Theater
1575,40.73233204945973,-73.98794174194336,American Restaurant,Dining and Drinking,Restaurant
33241,40.74004356008768,-73.99702028667451,Art Gallery,Arts and Entertainment,Art Gallery
110,40.71965969288258,-74.00175467770325,Tattoo Parlor,Business and Professional Services,Health and Beauty Service
15778,40.770198,-73.90957832336426,Pool Hall,Arts and Entertainment,Pool Hall
336,40.71658194853505,-73.959020418626,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House"
33317,40.713270412051024,-73.9565694825131,Bar,Dining and Drinking,Bar
3984,40.721899445241625,-74.00602413722416,Park,Landmarks and Outdoors,Park
8741,40.67710955532778,-73.98510058087857,Thrift / Vintage Store,Retail,Vintage and Thrift Store
8920,40.61998505687822,-74.03252823034164,Cupcake Shop,Dining and Drinking,Dessert Shop
7541,40.747934,-73.987084,Bar,Dining and Drinking,Bar
2689,40.66074587479589,-73.98003290350556,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House"
3006,40.66400438901783,-73.98070439278612,Burger Joint,Dining and Drinking,Restaurant
3198,40.7148181737246,-73.9444406220427,Mexican Restaurant,Dining and Drinking,Restaurant
2151,40.71460007739373,-73.94271278588874,Bar,Arts and Entertainment,Night Club
32440,40.61732366832235,-74.030835613138,Food & Drink Shop,Retail,Food and Beverage Retail
1887,40.72525012516636,-73.97798398581998,Brazilian Restaurant,Dining and Drinking,Restaurant
9381,40.687175,-73.990223,Wings Joint,Dining and Drinking,Restaurant
28053,40.64836553184176,-73.97875878919255,Caf�,Dining and Drinking,"Cafe, Coffee, and Tea House"
11768,40.61688959598541,-74.030522,Bar,Dining and Drinking,Bar
6134,40.616004,-74.03117448333333,Diner,Dining and Drinking,Restaurant
36353,40.75702324096167,-73.9894392788162,Burger Joint,Dining and Drinking,Restaurant
11350,40.71119297684449,-73.96092030319095,Bar,Dining and Drinking,Bar
2556,40.723938,-73.985122,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House"
18524,40.75909283926437,-73.8921796944347,Laundry Service,Business and Professional Services,Laundry Service
9996,40.731383,-74.000286,Vegetarian / Vegan Restaurant,Dining and Drinking,Restaurant
11873,40.75536260376462,-73.88811443184042,Food & Drink Shop,Retail,Food and Beverage Retail
3820,40.760423222951694,-73.92249584197998,Ice Cream Shop,Dining and Drinking,Dessert Shop
3273,40.728197,-73.990513,Video Game Store,Retail,Computers and Electronics Retail
32828,40.65294774727568,-74.00485922693818,Historic Site,Landmarks and Outdoors,Historic and Protected Site
8043,40.71666240692139,-73.96185,Bookstore,Retail,Bookstore
6886,40.75028055686146,-73.99244785308838,Hot Dog Joint,Dining and Drinking,Restaurant
36073,40.72283499660392,-73.99807620947855,Paper / Office Supplies Store,Retail,Office Supply Store
1812,40.716778,-73.958913,Bar,Dining and Drinking,Bar
12641,40.72845795574443,-73.98778645306899,Middle Eastern Restaurant,Dining and Drinking,Restaurant
36481,40.704490236400495,-73.94347050995484,Other Great Outdoors,Landmarks and Outdoors,Field
3196,40.7195,-73.99078495,Pizza Place,Dining and Drinking,Restaurant
22377,40.7587486226439,-73.97859808949039,Plaza,Landmarks and Outdoors,Plaza
3759,40.74858212413511,-73.9894220619547,Miscellaneous Shop,Retail,Miscellaneous Store
7507,40.74908484141689,-73.9903115977771,Burrito Place,Dining and Drinking,Restaurant
3893,40.74897024850466,-73.98947371253458,Gym / Fitness Center,Sports and Recreation,Gym and Studio
5768,40.74998977927698,-73.99020829705454,Indian Restaurant,Dining and Drinking,Restaurant
9151,40.814615,-73.959025,Bar,Dining and Drinking,Bar
33366,40.66528489468607,-73.99228577867497,Other Nightlife,Nightlife Spot,Other Nightlife
33763,40.80296004239932,-73.9570426940918,Bar,Dining and Drinking,Bar
33834,40.802654959456206,-73.9642378815242,Bar,Dining and Drinking,Bar
19479,40.67280186452472,-73.89019875076372,Laundry Service,Business and Professional Services,Laundry Service
16694,40.67815254576183,-73.86981970539445,Latin American Restaurant,Dining and Drinking,Restaurant
33346,40.66554260253906,-73.88565063476562,School,Community and Government,Education
36440,40.73182828637302,-74.03923543659637,Gas Station / Garage,Travel and Transportation,Fuel Station
28342,40.66566848754883,-73.88882446289062,Deli / Bodega,Dining and Drinking,Restaurant
24699,40.65927496500869,-73.80844587619363,Gas Station / Garage,Travel and Transportation,Fuel Station
28827,40.65633150168792,-73.78068184472556,Building,Landmarks and Outdoors,Structure
15230,40.67985422318527,-73.84044466378612,Burger Joint,Dining and Drinking,Restaurant
16531,40.67943384744568,-73.86189937591553,Fast Food Restaurant,Dining and Drinking,Restaurant
36445,40.676902078511496,-73.88814314161836,Gas Station / Garage,Travel and Transportation,Fuel Station
23214,40.681638,-73.87900114059448,Caribbean Restaurant,Dining and Drinking,Restaurant
37471,40.67658973483916,-73.88260781853943,Miscellaneous Shop,Retail,Miscellaneous Store
15560,40.652826478329,-73.76752518129153,Post Office,Community and Government,Government Building
23956,40.678582180673295,-73.86103923854172,Drugstore / Pharmacy,Retail,Pharmacy
10750,40.67420968862188,-73.84322442528045,Gas Station / Garage,Travel and Transportation,Fuel Station
20981,40.692905,-73.85402685,Electronics Store,Retail,Computers and Electronics Retail
16559,40.68534035,-73.857942,American Restaurant,Dining and Drinking,Restaurant
11306,40.685552797322366,-73.85741553060697,Drugstore / Pharmacy,Retail,Pharmacy
17963,40.66134511328358,-73.89439028902841,Caribbean Restaurant,Dining and Drinking,Restaurant
27748,40.64827306181953,-73.78308901820084,Sandwich Place,Dining and Drinking,Restaurant
13656,40.66020904004942,-73.77383933874982,Fast Food Restaurant,Dining and Drinking,Restaurant
15500,40.650624734601685,-73.76847267150879,Government Building,Community and Government,Government Building
16918,40.68688638215112,-73.85035514831543,Food & Drink Shop,Retail,Food and Beverage Retail
9523,40.703047178020455,-73.7999441633045,Movie Theater,Arts and Entertainment,Movie Theater
30921,40.754793439264056,-73.73992785288459,Food & Drink Shop,Retail,Food and Beverage Retail
14345,40.676219872962825,-73.89070977873352,Fast Food Restaurant,Dining and Drinking,Restaurant
28029,40.57914457687279,-73.83694693306151,Convenience Store,Retail,Convenience Store
28034,40.58461891932507,-73.81612582690326,Beach,Landmarks and Outdoors,Beach
17501,40.68014053344931,-73.8780025860915,Fast Food Restaurant,Dining and Drinking,Restaurant
22488,40.7370797706936,-73.81808280944824,College Academic Building,Community and Government,Education
15058,40.73523006577503,-73.8201523688399,College Academic Building,Community and Government,Education
30627,40.735309,-73.82007195368169,College Academic Building,Community and Government,Education
18440,40.775276834803655,-73.95360946655273,Neighborhood,Landmarks and Outdoors,States and Municipalities
21189,40.734868545421286,-73.8160228729248,College Academic Building,Community and Government,Education
15062,40.737116,-73.81773096975977,College Academic Building,Community and Government,Education
15569,40.73447621568346,-73.81593627298471,Student Center,Community and Government,Education
10403,40.7356176644884,-73.81770543584362,College Academic Building,Community and Government,Education
22851,40.73716581443959,-73.81772266787175,College Academic Building,Community and Government,Education
13214,40.73629202340211,-73.81863596321902,College Academic Building,Community and Government,Education
26820,40.77711555524544,-73.94970439986878,Pizza Place,Dining and Drinking,Restaurant
6065,40.77893543470787,-73.94720742388425,Deli / Bodega,Dining and Drinking,Restaurant
7323,40.776804,-73.94927388906841,Diner,Dining and Drinking,Restaurant
9339,40.788626,-73.970471,Drugstore / Pharmacy,Retail,Pharmacy
5086,40.78198749813,-73.97423028945923,Park,Landmarks and Outdoors,Park
37221,40.77768086842208,-73.94877449533904,Deli / Bodega,Dining and Drinking,Restaurant
8711,40.78003976949308,-73.94729018211365,Drugstore / Pharmacy,Retail,Pharmacy
8240,40.7780494334706,-73.95202340155454,Bank,Business and Professional Services,Financial Service
27563,40.732956235600426,-73.99113226265257,Burger Joint,Dining and Drinking,Restaurant
9220,40.77127936209544,-73.91631603240967,Paper / Office Supplies Store,Retail,Office Supply Store
8588,40.778465,-73.952941,Fast Food Restaurant,Dining and Drinking,Restaurant
15124,40.73563272717176,-73.81625890731812,College Academic Building,Community and Government,Education
36811,40.73636181345209,-73.82368485964794,General College & University,Community and Government,Education
12979,40.73636083286428,-73.81722293844777,College Academic Building,Community and Government,Education
18037,40.70966654206832,-74.00904254170845,Pizza Place,Dining and Drinking,Restaurant
6779,40.710218205311854,-74.00796372580432,Cuban Restaurant,Dining and Drinking,Restaurant
5652,40.70945551765454,-74.01019021152001,Deli / Bodega,Dining and Drinking,Restaurant
30528,40.73565644038708,-73.97301943088935,Harbor / Marina,Landmarks and Outdoors,Harbor or Marina
28090,40.78798929259859,-73.97662950724082,Pizza Place,Dining and Drinking,Restaurant
15439,40.86631938476324,-73.92820065010599,Restaurant,Dining and Drinking,Restaurant
7958,40.73453248944311,-74.00231131962562,Bar,Arts and Entertainment,Night Club
30470,40.880601,-73.902706,Bar,Dining and Drinking,Bar
26000,40.8231201672844,-73.95288440994827,Mediterranean Restaurant,Dining and Drinking,Restaurant
26189,40.82144969737662,-73.9579439163208,Bar,Arts and Entertainment,Night Club
26559,40.762282,-73.989731,American Restaurant,Dining and Drinking,Restaurant
26984,40.70716889455723,-74.00382629562932,Mall,Retail,Shopping Mall
17845,40.912053161230105,-73.78117561340332,Gym / Fitness Center,Sports and Recreation,Gym and Studio
16592,40.911031551633805,-73.77744197845459,Bike Shop,Retail,Sporting Goods Retail
26274,40.77218923396954,-73.98221953946711,Parking,Travel and Transportation,Parking
386,40.71446356428516,-73.9988279770589,Chinese Restaurant,Dining and Drinking,Restaurant
23265,40.78200130087617,-73.95906059764725,Music Venue,Arts and Entertainment,Performing Arts Venue
12631,40.939643,-73.83458,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House"
13799,40.92615423511217,-73.83942808833784,Caf�,Dining and Drinking,"Cafe, Coffee, and Tea House"
33362,40.91967878607603,-73.76567513563211,Automotive Shop,Retail,Automotive Shop
11861,40.75202810891479,-73.97452889871566,Church,Community and Government,Spiritual Center
35932,40.760364,-73.921608,Bar,Dining and Drinking,Bar
6440,40.940873,-73.833506,Sushi Restaurant,Dining and Drinking,Restaurant
15354,40.925826,-73.835898,Asian Restaurant,Dining and Drinking,Restaurant
19018,40.71935538456311,-73.75791549682617,Church,Community and Government,Spiritual Center
28121,40.92589055915675,-73.835829,Food & Drink Shop,Retail,Food and Beverage Retail
14336,40.76968680597621,-73.97972345352173,Gym / Fitness Center,Sports and Recreation,Running and Track
14816,40.788615,-73.941599,Church,Community and Government,Spiritual Center
17363,40.92636754567317,-73.83707328894472,Drugstore / Pharmacy,Retail,Pharmacy
19599,40.92157900992884,-73.85437753701797,Automotive Shop,Retail,Automotive Shop
4853,40.92081784942133,-73.86173410992865,Diner,Dining and Drinking,Restaurant
9107,40.75329384823084,-73.98823983377046,Italian Restaurant,Dining and Drinking,Restaurant
24582,40.76067058767289,-73.92243108569224,Thai Restaurant,Dining and Drinking,Restaurant
14425,40.938253997841166,-73.83428195378643,Church,Community and Government,Spiritual Center
24738,40.61172561018319,-74.02959052579439,Government Building,Community and Government,Government Building
26375,40.603520283351486,-74.06042575836182,Park,Landmarks and Outdoors,Park
10773,40.928078726791206,-73.842212,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House"
16301,40.925136,-73.83729815483093,Drugstore / Pharmacy,Retail,Pharmacy
21025,40.94082841139782,-73.8351607117011,City,Landmarks and Outdoors,States and Municipalities
12059,40.75174353688835,-73.83692264556885,Park,Landmarks and Outdoors,Park
9647,40.92800768136764,-73.84254455566406,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House"
5412,40.91744931332072,-73.7764706576124,Gym / Fitness Center,Sports and Recreation,Gym and Studio
31761,40.96486990048177,-73.85653112899524,Music Store,Retail,Music Store
22814,40.92716465269987,-73.83237361907959,Church,Community and Government,Spiritual Center
33994,40.92654858648732,-73.83903622627258,Laundry Service,Business and Professional Services,Laundry Service
9737,40.925543,-73.83599096666667,Asian Restaurant,Dining and Drinking,Restaurant
9433,40.9020386858789,-73.81900932174032,Electronics Store,Retail,Computers and Electronics Retail
20301,40.92525,-73.836054,BBQ Joint,Dining and Drinking,Restaurant
32540,40.92513684423253,-73.83624623078757,Diner,Dining and Drinking,Restaurant
31812,40.95760413706831,-74.06905174255371,Sporting Goods Shop,Retail,Sporting Goods Retail
37682,40.77408715291444,-74.16514208697919,Other Great Outdoors,Landmarks and Outdoors,Other Great Outdoors
28929,40.935764637927136,-74.03786991677048,Government Building,Landmarks and Outdoors,Monument
21981,40.95644154,-74.06891278571429,Tea Room,Dining and Drinking,"Cafe, Coffee, and Tea House"
15412,40.9495768386675,-74.06738705353489,Gym / Fitness Center,Sports and Recreation,Gym and Studio
10978,40.92714118333333,-74.034506,Italian Restaurant,Dining and Drinking,Restaurant
21623,40.93379510702757,-74.03444051742554,Elementary School,Community and Government,Education
19211,40.93329702,-74.038038,College Academic Building,Community and Government,Education
21131,40.9883317192653,-73.97418453447446,Italian Restaurant,Dining and Drinking,Restaurant
22434,40.954295203443024,-74.03113397387305,Government Building,Landmarks and Outdoors,Monument
32023,40.95363170886643,-74.03075528516791,Miscellaneous Shop,Retail,Miscellaneous Store
18948,40.949927,-74.032551,American Restaurant,Dining and Drinking,Restaurant
18168,40.936052,-74.0375,Park,Landmarks and Outdoors,Park
35709,40.764639287439536,-74.00069303656065,Museum,Arts and Entertainment,Museum
15785,40.945825788729984,-74.05092227841068,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House"
13204,40.931307661386754,-74.07038727468456,Sporting Goods Shop,Retail,Sporting Goods Retail
9494,40.94813990053413,-74.0711760520935,Food & Drink Shop,Retail,Food and Beverage Retail
26236,40.936696,-74.03709535284725,Athletic & Sport,Sports and Recreation,Baseball
25900,40.937325562057744,-74.03737075371468,Athletic & Sport,Sports and Recreation,Baseball
5607,40.90042537403476,-74.03622898501831,Pizza Place,Dining and Drinking,Restaurant
28749,40.924365386093136,-74.0343929606856,Dessert Shop,Dining and Drinking,Dessert Shop
32992,40.93587387844353,-74.03739370376897,Other Great Outdoors,Landmarks and Outdoors,Mountain
12259,40.93703248333333,-74.04977121666667,Deli / Bodega,Dining and Drinking,Restaurant
20199,40.95364384728283,-74.0320520039717,Performing Arts Venue,Sports and Recreation,Gym and Studio
15386,40.939753,-74.03098992,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House"
29866,40.94286,-74.041254,Convenience Store,Retail,Convenience Store
27391,40.9348628200813,-74.05169678595493,Medical Center,Health and Medicine,Physician
12908,40.93518637551795,-74.05192053199015,Bank,Business and Professional Services,Financial Service
29043,40.93238042419152,-74.03431837182261,Government Building,Community and Government,Government Building
33170,40.935943,-74.037412,Cemetery,Community and Government,Cemetery
32840,40.90159559278904,-74.04224184063666,Other Great Outdoors,Landmarks and Outdoors,Lighthouse
5418,40.90505225738406,-74.03150692413445,American Restaurant,Dining and Drinking,Restaurant
9260,40.91268673667786,-74.0369347021571,Food & Drink Shop,Retail,Food and Beverage Retail
22572,40.9573899,-74.06946698333333,Jewelry Store,Retail,Fashion Retail
24496,40.93949476843032,-74.03053725193548,Cosmetics Shop,Retail,Cosmetics Store
14464,40.940129,-74.030786,Bagel Shop,Dining and Drinking,Bagel Shop
28251,40.939123,-74.030718,Greek Restaurant,Dining and Drinking,Restaurant
15092,40.94042077210542,-74.0301700375061,Hardware Store,Retail,Hardware Store
15503,40.95903013727964,-74.07179832458496,Sporting Goods Shop,Retail,Sporting Goods Retail
29498,40.94933453566342,-74.067530468631,Gym / Fitness Center,Sports and Recreation,Gym and Studio
12737,40.96626527836115,-74.07106418224309,Diner,Dining and Drinking,Restaurant
20750,40.93512643077759,-74.06833359115964,Sporting Goods Shop,Retail,Sporting Goods Retail
19266,40.94681358500748,-74.07247535461275,Bagel Shop,Dining and Drinking,Bagel Shop
28321,40.911434,-74.036274,Medical Center,Health and Medicine,Dentist
27021,40.92902967152239,-74.03131758024686,Pool,Sports and Recreation,Water Sports
10614,40.88349476,-73.98924529,Gas Station / Garage,Travel and Transportation,Fuel Station
13075,40.93336552562236,-74.14144992828369,Hardware Store,Retail,Hardware Store
31894,40.93400324487964,-74.1393332944727,Bridge,Landmarks and Outdoors,Bridge
9319,40.93527025209694,-74.13415431976318,Diner,Dining and Drinking,Restaurant
18950,40.92574965525564,-74.03423230771361,Drugstore / Pharmacy,Retail,Pharmacy
25654,40.92587958772102,-74.03403722892244,Laundry Service,Business and Professional Services,Laundry Service
21217,40.93163045749591,-74.03339461501973,Bank,Business and Professional Services,Financial Service
25504,40.92995776506498,-74.03415198117676,Government Building,Community and Government,Government Building
21911,40.93195898085126,-74.03411755550773,Government Building,Community and Government,Government Building
12381,40.973712,-73.98157104,American Restaurant,Dining and Drinking,Restaurant
30562,40.95747947185146,-73.98318945663912,Bowling Alley,Arts and Entertainment,Bowling Alley
29231,40.959109,-73.999856,Parking,Travel and Transportation,Parking
26696,40.942506,-74.050826,Flower Shop,Retail,Flower Store
22655,40.94514460755224,-74.05084195892886,Bank,Business and Professional Services,Financial Service
31882,40.92629137749768,-74.05733051601634,General Travel,Travel and Transportation,General Travel
19826,40.93269980007292,-74.07019796959466,Jewelry Store,Retail,Fashion Retail
23087,40.94530569075916,-74.05039446405047,Laundry Service,Business and Professional Services,Laundry Service
30913,40.953086,-74.051344,Gas Station / Garage,Travel and Transportation,Fuel Station
25650,40.911307,-74.037165,Medical Center,Health and Medicine,Physician
32176,40.977468137550986,-74.06930923461914,Historic Site,Landmarks and Outdoors,Historic and Protected Site
9995,40.7105370168443,-74.00980000455709,Office,Business and Professional Services,Office
20373,40.94501442484169,-74.05146156547953,Bank,Business and Professional Services,Financial Service
34295,40.79753934035698,-73.97176822805322,Bar,Arts and Entertainment,Night Club
15336,40.80151321157774,-73.97350728300253,History Museum,Arts and Entertainment,Museum
30534,40.81109821448042,-73.96695848274754,Music Venue,Arts and Entertainment,Performing Arts Venue
23328,40.704196477554575,-73.98729801177979,Building,Landmarks and Outdoors,Structure
30388,40.772651334642106,-73.94682856953875,Food & Drink Shop,Retail,Food and Beverage Retail
12771,40.71115152087708,-73.95302791097421,Gym / Fitness Center,Sports and Recreation,Gym and Studio
13862,40.77456,-73.95112973,Food & Drink Shop,Retail,Food and Beverage Retail
26656,40.70411988449319,-73.98666160518577,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House"
29914,40.70985707402882,-74.01448488235474,Government Building,Landmarks and Outdoors,Monument
8870,40.78058505198509,-73.98025673352637,Food & Drink Shop,Retail,Food and Beverage Retail
21482,40.674903346711005,-73.99933871823583,College Academic Building,Community and Government,Education
22043,40.72015227023285,-73.96199941635132,Food & Drink Shop,Retail,Food and Beverage Retail
21478,40.67664624424449,-73.99797291293929,General College & University,Community and Government,Education
8346,40.772193177970536,-73.98303449978644,Theater,Arts and Entertainment,Performing Arts Venue
4335,40.71515505125825,-73.96037502101534,Gym / Fitness Center,Sports and Recreation,Gym and Studio
25188,40.77975789816932,-73.97305386754967,Park,Landmarks and Outdoors,Park
513,40.72051313715996,-73.98524979698584,Argentinian Restaurant,Dining and Drinking,Restaurant
13633,40.66974267907693,-73.98946657776833,Food & Drink Shop,Retail,Food and Beverage Retail
13743,40.7019174321705,-73.98682229814402,Office,Business and Professional Services,Office
20628,40.7324255438158,-74.03780937194824,Fried Chicken Joint,Dining and Drinking,Restaurant
8024,40.73213693038047,-74.03828144073486,Electronics Store,Retail,Computers and Electronics Retail
18384,40.92514168896474,-73.85596258300284,Electronics Store,Retail,Computers and Electronics Retail
26665,40.84758,-73.984809,Chinese Restaurant,Dining and Drinking,Restaurant
11000,40.84742957814499,-73.98378632631129,Food & Drink Shop,Retail,Food and Beverage Retail
17041,40.84590174113016,-73.98549083814501,Bank,Business and Professional Services,Financial Service
17335,40.80988598165371,-74.0063512289847,Automotive Shop,Retail,Automotive Shop
25320,40.76577447940917,-74.02238951543421,Professional & Other Places,Business and Professional Services,Business and Professional Services
26099,40.73080360135806,-73.99755477905273,Park,Landmarks and Outdoors,Park
13045,40.88380258669443,-73.90128603502995,Automotive Shop,Retail,Automotive Shop
26245,40.86728212990421,-73.89713287353516,Bank,Business and Professional Services,Financial Service
22511,40.867581449011375,-73.89641138219565,Pizza Place,Dining and Drinking,Restaurant
28849,40.832597907175824,-73.91518587763296,Deli / Bodega,Dining and Drinking,Restaurant
17077,40.83255976233986,-73.91532366540676,School,Community and Government,Education
32527,40.832484107252746,-73.91520884226871,Parking,Travel and Transportation,Parking
20795,40.83329771,-73.91433,Spanish Restaurant,Dining and Drinking,Restaurant
33109,40.818699932541634,-74.00139888511124,Fast Food Restaurant,Dining and Drinking,Restaurant
19976,40.81394865791736,-74.00417060668508,Cemetery,Community and Government,Cemetery
36406,40.81348037719727,-74.0018539428711,Moving Target,Travel and Transportation,Moving Target
6776,40.759220487652186,-73.98510932922363,Seafood Restaurant,Dining and Drinking,Restaurant
23775,40.774953,-73.953899,Ice Cream Shop,Dining and Drinking,Dessert Shop
26566,40.83278533040082,-73.91493326646092,Food & Drink Shop,Retail,Food and Beverage Retail
29082,40.83376881816052,-73.91653504538485,Fried Chicken Joint,Dining and Drinking,Restaurant
8439,40.73335671135486,-73.99983798076666,Paper / Office Supplies Store,Retail,Office Supply Store
11890,40.73444836105186,-73.99898292115535,Performing Arts Venue,Sports and Recreation,Gym and Studio
27177,40.72212657632343,-73.98347067431185,Caf�,Dining and Drinking,"Cafe, Coffee, and Tea House"
6014,40.7227065,-73.980055,Restaurant,Dining and Drinking,Restaurant
1885,40.74257065,-74.000398,Ice Cream Shop,Dining and Drinking,Dessert Shop
32188,40.74311279596331,-74.02932085142639,Fraternity House,Community and Government,Education
23392,40.81313597242725,-74.00196126664682,Building,Landmarks and Outdoors,Structure
36200,40.81341171264648,-74.00198364257812,Moving Target,Travel and Transportation,Moving Target
35910,40.8130989074707,-74.00180053710938,Moving Target,Travel and Transportation,Moving Target
14958,40.7640963068463,-74.02021408081055,Park,Landmarks and Outdoors,Park
21315,40.76337575912476,-74.02071833610535,Building,Landmarks and Outdoors,Structure
35240,40.78260006270388,-73.97871287500564,Bakery,Dining and Drinking,Bakery
19484,40.899347554834925,-74.05613149787843,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House"
34427,40.83261202417384,-73.91535237118067,Deli / Bodega,Dining and Drinking,Restaurant
3029,40.75286581837044,-73.97698534575743,Italian Restaurant,Dining and Drinking,Restaurant
4827,40.77610155611357,-73.97978611625746,Asian Restaurant,Dining and Drinking,Restaurant
13843,40.753639,-73.972307,Office,Business and Professional Services,Office
19586,40.800194,-73.99455,Automotive Shop,Retail,Automotive Shop
15572,40.80023122491412,-73.99446487426758,Donut Shop,Dining and Drinking,Donut Shop
21953,40.75892111759599,-73.9771919613682,Sculpture Garden,Landmarks and Outdoors,Sculpture Garden
33,40.756402,-73.972592,American Restaurant,Dining and Drinking,Restaurant
19825,40.76685911228834,-73.9790153503418,Park,Landmarks and Outdoors,Park
6583,40.86676628949311,-73.92394094845814,College Academic Building,Community and Government,Education
10586,40.866472435687655,-73.92477337728435,Caf�,Dining and Drinking,"Cafe, Coffee, and Tea House"
7551,40.86595112076307,-73.92275831930277,Post Office,Community and Government,Government Building
24611,40.86728221588605,-73.89702000274501,Fried Chicken Joint,Dining and Drinking,Restaurant
18214,40.81209482736725,-74.00346476835409,Bank,Business and Professional Services,Financial Service
24723,40.80019176006317,-73.99466335773468,Gas Station / Garage,Travel and Transportation,Fuel Station
621,40.76355998424306,-73.97907972335815,Italian Restaurant,Dining and Drinking,Restaurant
8147,40.763221733103016,-73.97862039506435,Deli / Bodega,Dining and Drinking,Restaurant
1192,40.763992,-73.962044,Italian Restaurant,Dining and Drinking,Restaurant
4490,40.76176336880032,-73.97527501912415,Hotel,Travel and Transportation,Lodging
14030,40.76123312144863,-73.97521188597086,Candy Store,Retail,Food and Beverage Retail
31346,40.76657361877788,-73.96645339512794,Fair,Arts and Entertainment,Fair
22304,40.76560722820525,-73.96567280256673,Deli / Bodega,Dining and Drinking,Restaurant
1627,40.7451354881333,-73.97874176502228,Mexican Restaurant,Dining and Drinking,Restaurant
2243,40.73987512324484,-74.005874937288,Bar,Dining and Drinking,Bar
31616,40.82964154814117,-73.91382521812815,Historic Site,Landmarks and Outdoors,Historic and Protected Site
29165,40.910541941015794,-73.89204763214791,Ice Cream Shop,Dining and Drinking,Dessert Shop
10930,40.75977446694984,-74.02770279720158,Gas Station / Garage,Travel and Transportation,Fuel Station
17918,40.75913922096869,-74.02671575546265,Hardware Store,Retail,Hardware Store
20510,40.86271410680773,-73.91488373279572,Bridge,Landmarks and Outdoors,Bridge
27531,40.86167308601405,-73.91225786437805,Gas Station / Garage,Travel and Transportation,Fuel Station
24813,40.90458763038412,-74.12730211487947,Italian Restaurant,Dining and Drinking,Restaurant
36791,40.86732482910156,-73.8957748413086,Deli / Bodega,Dining and Drinking,Restaurant
4232,40.75648273098766,-73.99210213479738,Hotel,Travel and Transportation,Lodging
22163,40.78853909211702,-74.13357585807647,Gas Station / Garage,Travel and Transportation,Fuel Station
7449,40.753666009424215,-73.98876208109931,Bar,Dining and Drinking,Juice Bar
1798,40.762197,-73.966069,French Restaurant,Dining and Drinking,Restaurant
8635,40.775172,-73.955433,Caf�,Dining and Drinking,"Cafe, Coffee, and Tea House"
16376,40.77536797597921,-73.95648912342519,Chinese Restaurant,Dining and Drinking,Restaurant
3165,40.774961210218,-73.95673020058858,Italian Restaurant,Dining and Drinking,Restaurant
8015,40.77637670878216,-73.95588642919986,Food & Drink Shop,Retail,Food and Beverage Retail
22252,40.8391426628861,-73.78379565311185,Seafood Restaurant,Dining and Drinking,Restaurant
15296,40.81641558333333,-74.00429956666666,Bar,Dining and Drinking,Bar
6675,40.77452295153471,-73.96329656751949,Hotel,Travel and Transportation,Lodging
9325,40.77518644745349,-73.96330162882805,Hotel,Travel and Transportation,Lodging
26556,40.73571818735513,-74.00169155325936,Sandwich Place,Dining and Drinking,Restaurant
685,40.76446111336311,-73.98310910865705,Mexican Restaurant,Dining and Drinking,Restaurant
6171,40.72617632455752,-73.9915626798901,Hotel,Travel and Transportation,Lodging
28802,40.64309051863499,-73.7446052435548,Other Great Outdoors,Landmarks and Outdoors,Other Great Outdoors
10097,40.63544511795044,-73.74035,Diner,Dining and Drinking,Restaurant
5027,40.727777,-74.00157249,Mexican Restaurant,Dining and Drinking,Restaurant
8206,40.75833621854176,-73.9629636626862,Pizza Place,Dining and Drinking,Restaurant
9907,40.72745408195743,-73.99535030992797,College Academic Building,Community and Government,Education
2240,40.727989,-73.994824,Deli / Bodega,Dining and Drinking,Restaurant
27092,40.727035,-73.995254,Gym / Fitness Center,Sports and Recreation,Gym and Studio
15743,40.727696109664045,-73.98832017960586,College Academic Building,Community and Government,Education
4315,40.72085183449651,-74.00499121220369,Hotel,Travel and Transportation,Lodging
527,40.71975622425207,-74.00566835256892,Bar,Dining and Drinking,Bar
31454,40.72081043680297,-74.00495678127365,Bar,Dining and Drinking,Bar
25524,40.721038,-73.996056,Hot Dog Joint,Dining and Drinking,Restaurant
26061,40.720413922037245,-73.99844922429554,Office,Business and Professional Services,Office
2426,40.73753535747528,-74.003886,Breakfast Spot,Dining and Drinking,Breakfast Spot
10412,40.86302571128473,-73.9008898663769,Food & Drink Shop,Retail,Food and Beverage Retail
18849,40.84564817180984,-73.9271092414856,Bridge,Landmarks and Outdoors,Bridge
5568,40.76806821120096,-73.98167431760547,Clothing Store,Retail,Fashion Retail
15356,40.76777382415772,-73.98201292925947,Miscellaneous Shop,Retail,Miscellaneous Store
2666,40.767899295324064,-73.98174318782071,Cosmetics Shop,Retail,Cosmetics Store
1151,40.767971179283705,-73.98171449190069,French Restaurant,Dining and Drinking,Restaurant
